Sales,Price,Feature,Display,Price - Competitor 1,Price - Competitor 2,Price - Competitor 3,Price - Competitor 4,Price - Competitor 5
39,6.09,0,0,4.71,4.08,6.19,3.48,2.00
141,4.57,1,1,3.42,3.35,5.36,3.96,3.09
159,5.02,0,0,4.71,3.35,4.59,5.00,2.50
5,5.89,0,0,3.42,4.12,5.99,4.89,3.49
49,6.29,0,0,4.71,3.21,5.00,4.29,2.51
59,6.29,0,0,4.71,3.76,5.57,3.62,3.79
52,6.29,0,0,4.71,3.60,5.00,4.03,2.05
49,6.29,0,0,4.71,3.61,5.00,3.87,2.53
28,6.21,0,0,4.71,4.80,6.39,5.05,3.79
72,6.19,0,0,3.42,3.82,6.39,3.93,2.54
52,5.79,0,0,4.71,3.70,5.00,5.09,3.32
112,5.18,1,1,4.71,3.70,5.00,3.94,3.30
122,5.01,0,0,4.71,3.24,5.00,4.98,2.51
75,5.18,0,0,3.42,4.00,5.00,4.47,3.79
92,5.89,0,0,3.42,4.37,4.99,5.12,3.49
182,4.75,1,0,3.42,3.46,5.65,4.36,2.39
269,5.59,0,0,3.42,3.71,5.89,4.49,2.20
111,2.50,0,0,4.71,2.62,5.99,2.01,2.50
70,5.00,1,0,4.71,3.39,5.99,3.98,3.29
166,5.67,0,1,4.71,3.17,5.99,4.02,3.29
67,5.79,0,0,4.71,3.97,5.99,5.05,3.29
58,6.24,0,0,4.71,4.78,6.39,5.49,2.50
22,6.29,0,0,3.42,4.45,6.29,4.00,3.69
207,5.03,0,0,4.71,3.25,5.00,5.02,2.50
72,6.26,0,0,4.71,4.63,6.29,4.28,3.69
197,4.50,1,1,3.42,3.13,5.08,3.46,2.45
144,4.69,1,0,3.42,3.53,5.64,4.13,3.09
153,5.05,1,0,3.42,4.26,5.53,3.39,3.69
47,6.25,0,1,3.42,4.36,6.39,4.50,3.79
91,6.09,0,0,3.42,3.84,6.19,3.88,2.52
28,5.69,0,0,4.71,3.64,5.98,5.09,3.29
47,6.19,0,0,3.42,3.51,5.00,4.44,3.69
67,6.09,0,0,3.42,3.85,6.19,3.50,2.50
26,6.22,0,0,4.72,3.68,6.29,5.39,2.80
85,6.19,0,0,4.72,4.49,6.29,5.49,3.10
78,5.03,0,0,3.41,4.29,5.00,4.87,2.02
14,5.99,0,0,3.41,3.48,3.52,4.56,3.59
141,6.19,0,0,3.41,3.91,6.39,3.87,2.52
15,6.29,0,0,4.72,2.99,5.00,4.37,2.50
57,5.79,0,0,4.72,3.49,5.99,5.06,2.00
34,6.43,0,0,4.72,4.78,7.49,4.05,3.89
25,5.79,0,0,4.72,3.76,5.14,5.02,3.79
169,6.29,1,1,4.72,3.70,5.09,4.22,2.52
160,5.80,0,1,4.72,4.08,6.29,3.92,3.69
107,4.98,1,0,3.41,3.83,5.33,3.61,3.09
45,5.79,0,0,4.72,3.49,5.01,4.86,2.50
124,5.04,0,0,4.72,3.99,5.52,5.18,2.50
143,2.50,0,0,4.72,2.13,2.54,4.95,3.29
113,5.61,0,1,4.72,3.73,5.00,5.25,2.76
50,6.29,0,0,4.72,3.83,5.91,3.60,3.79
48,6.29,0,0,4.72,3.61,5.00,3.90,2.47
44,5.19,1,0,3.41,4.22,5.53,3.50,3.69
22,6.29,0,0,3.41,3.46,5.20,4.78,2.03
154,5.45,1,1,4.72,4.44,6.49,5.73,3.22
60,5.89,0,0,3.41,4.45,4.99,5.29,3.49
37,6.09,0,0,3.41,3.14,5.59,3.63,3.49
63,6.19,0,0,3.41,3.84,6.39,4.35,2.53
24,5.79,0,0,4.72,2.52,2.75,3.33,3.29
123,5.74,1,0,4.72,4.63,6.49,6.29,3.89
16,5.69,0,0,4.72,2.74,5.98,5.09,3.29
26,5.69,0,0,4.72,3.59,5.98,4.92,3.29
40,6.29,0,0,4.72,3.05,5.11,4.15,2.52
52,6.19,0,0,3.41,3.89,5.92,4.57,2.44
74,5.96,0,0,3.41,3.60,6.49,3.92,2.50
43,6.29,0,0,3.41,3.02,5.00,4.79,2.50
140,6.19,0,0,3.41,3.93,5.26,4.70,2.24
30,5.99,0,0,3.41,3.53,5.99,4.37,3.27
29,6.10,0,0,3.40,3.56,6.49,3.84,2.50
117,4.90,1,0,3.40,3.84,5.68,3.56,3.09
34,6.29,0,0,3.40,4.78,4.50,5.66,3.89
31,6.29,0,0,3.40,3.60,5.06,4.99,2.00
21,5.79,0,0,4.73,3.10,4.24,4.51,2.49
29,6.29,0,0,4.73,3.56,5.00,4.24,2.39
44,6.29,0,0,4.73,3.93,5.82,3.67,3.30
39,6.26,0,0,4.73,4.55,6.29,5.00,2.50
58,6.29,0,0,4.73,3.88,5.85,3.67,3.79
51,6.29,0,0,4.73,3.43,5.00,3.96,2.51
173,5.71,1,0,4.73,3.76,5.00,3.90,2.36
56,6.29,0,0,4.73,4.00,5.89,3.70,3.79
67,6.29,0,0,4.73,3.87,5.51,3.63,3.79
201,4.87,1,0,4.73,3.90,5.81,3.67,3.79
40,6.19,0,0,3.40,3.78,6.39,4.00,2.50
51,6.09,0,0,3.40,3.88,6.19,4.04,2.52
65,5.57,1,0,3.40,3.59,5.99,4.30,3.05
58,6.29,0,0,3.40,3.02,5.00,4.47,2.50
123,2.52,0,0,4.73,2.06,5.99,4.95,2.50
75,5.60,0,0,4.73,3.71,5.00,4.36,2.50
54,5.85,0,0,4.73,3.25,5.31,4.00,2.96
168,4.99,1,1,4.73,3.66,5.30,4.00,2.96
66,5.86,0,0,4.73,3.65,4.99,4.00,2.96
62,5.79,0,0,4.73,3.26,5.99,5.14,3.29
64,5.86,0,0,4.73,3.65,5.16,3.33,2.96
43,5.79,0,0,4.73,3.95,5.99,4.29,3.29
70,6.25,0,0,3.40,4.05,4.99,5.56,3.89
48,5.79,0,0,3.40,3.78,5.99,5.03,2.00
160,5.10,0,0,3.40,3.89,5.00,4.81,3.79
107,5.02,0,0,4.73,3.26,5.00,3.94,2.53
227,5.03,0,0,4.73,3.21,5.00,5.11,2.50
77,5.35,0,0,3.40,3.89,5.78,3.47,3.09
21,5.79,0,1,4.73,4.27,5.99,3.50,3.39
182,5.01,0,1,4.73,3.24,5.00,5.03,2.50
979,3.99,1,1,4.73,3.66,5.99,4.66,2.89
252,4.99,1,1,4.73,3.72,5.39,3.63,3.29
58,5.99,0,0,4.73,3.64,4.44,4.15,2.70
100,4.89,1,0,3.40,3.76,5.39,4.75,3.09
92,5.01,0,0,3.40,3.49,5.02,5.29,1.88
24,5.99,0,0,3.40,3.47,4.99,5.20,3.55
221,5.59,1,0,3.40,3.75,5.89,3.67,3.19
62,5.79,0,0,4.73,3.77,5.99,4.28,3.29
192,4.74,1,0,3.40,3.29,5.20,3.31,3.05
60,6.02,1,0,3.40,4.91,6.79,6.02,3.95
39,5.99,0,0,3.40,3.37,5.99,5.16,3.59
22,6.39,0,0,3.40,3.46,5.02,4.48,3.69
156,4.77,1,0,3.40,3.21,5.68,3.48,2.07
21,6.29,0,0,3.40,3.02,5.00,4.90,2.50
110,5.15,0,0,3.40,3.63,5.68,4.15,3.09
144,5.99,0,0,3.39,3.37,6.24,5.02,3.49
84,5.99,0,0,3.39,3.35,6.29,5.13,3.49
86,5.99,0,0,3.39,3.36,6.29,5.09,3.49
135,5.99,0,0,3.39,3.36,6.29,5.23,3.49
47,6.07,0,0,4.74,3.80,6.39,4.49,2.58
284,5.30,1,1,4.74,4.78,6.49,5.75,3.89
32,5.99,0,0,4.74,4.41,6.09,4.94,3.49
59,6.09,0,0,3.39,3.53,6.19,4.70,2.02
45,6.29,0,0,3.39,3.73,5.05,4.66,2.02
46,6.09,0,0,3.39,3.51,6.19,4.80,2.00
43,6.09,0,0,3.39,3.51,6.19,4.75,2.00
23,6.24,0,0,3.39,4.49,6.29,5.39,3.69
63,5.62,0,0,4.74,3.65,4.44,4.56,3.29
25,6.29,0,0,4.74,3.43,5.10,4.38,2.36
96,5.89,0,0,4.74,3.65,4.44,4.25,2.50
53,5.89,0,0,4.74,3.66,5.00,4.61,2.00
14,5.76,0,0,3.39,3.76,5.00,5.32,1.68
58,5.89,0,0,3.39,3.49,5.18,4.38,3.29
65,5.35,0,0,3.39,3.87,5.99,4.60,3.00
24,5.00,0,0,3.39,3.22,5.50,3.33,2.00
208,5.27,0,1,4.74,3.89,5.99,4.39,2.05
68,5.49,0,1,4.74,4.03,5.14,4.54,3.49
38,5.79,0,0,4.74,4.25,5.99,5.15,2.00
57,5.79,0,1,4.74,4.02,5.99,3.64,3.39
273,4.57,1,1,4.74,4.21,5.99,5.15,3.39
37,5.79,0,0,4.74,3.57,5.99,3.93,2.97
29,5.51,0,0,4.74,3.60,4.50,5.16,2.54
174,2.50,0,0,4.74,2.10,5.99,3.23,0.82
136,5.79,0,0,4.74,3.23,5.99,4.19,3.39
114,4.50,0,0,4.74,3.97,5.99,3.55,3.39
113,5.79,0,0,4.74,3.16,4.99,4.33,3.39
195,5.00,1,0,4.74,3.72,5.99,4.23,3.29
161,5.79,0,0,4.74,3.67,5.99,5.13,3.29
62,5.79,0,0,4.74,3.57,5.99,5.17,3.29
84,5.79,0,0,4.74,3.83,5.41,5.05,2.00
181,5.79,0,0,4.74,3.50,5.99,4.78,3.29
182,5.42,0,1,4.74,3.95,5.99,5.05,2.94
115,5.79,0,0,4.74,3.88,5.09,5.13,2.90
68,5.79,0,0,4.74,3.85,4.82,5.09,3.29
56,5.79,0,0,4.74,3.91,5.99,4.97,3.29
89,5.79,0,0,4.74,3.63,5.99,5.13,2.76
74,5.79,0,0,4.74,3.99,5.99,4.51,3.29
48,5.79,0,0,4.74,3.95,5.99,5.13,2.60
46,5.79,0,0,4.74,3.97,5.99,3.33,3.29
79,5.79,0,0,4.74,3.99,5.99,5.09,3.29
191,5.79,0,0,3.39,3.95,5.99,5.09,2.00
63,5.59,0,0,4.74,3.71,4.95,4.60,2.42
74,5.59,0,0,4.74,3.71,4.92,4.60,2.00
869,4.16,1,1,4.74,4.20,5.99,4.56,3.29
17,6.39,0,0,3.39,3.02,6.59,4.78,2.04
47,6.29,0,0,3.39,3.05,5.00,4.93,2.52
24,6.29,0,0,4.74,3.50,6.09,3.38,3.79
38,6.29,0,0,4.74,3.75,5.86,3.67,3.79
21,6.29,0,0,4.74,3.23,5.02,3.96,2.50
21,6.29,0,0,4.74,3.42,5.00,3.62,2.51
30,6.29,0,0,4.74,3.45,5.00,4.03,2.50
36,6.49,0,0,3.39,4.71,6.69,4.51,3.89
61,5.89,0,0,3.39,3.51,5.42,4.31,2.62
56,5.89,0,0,4.74,3.53,5.99,4.47,3.49
46,5.53,0,0,4.74,3.65,4.44,4.84,2.50
53,5.79,0,0,4.75,3.45,5.99,4.00,3.49
24,5.89,0,0,4.75,3.53,5.50,4.91,2.17
42,5.89,0,0,4.75,3.24,5.00,4.63,3.46
40,5.85,0,1,4.75,3.92,4.52,4.13,3.49
34,5.89,0,0,4.75,3.68,5.50,5.19,2.50
33,5.89,0,0,4.75,3.79,5.50,5.27,2.00
246,5.00,0,1,4.75,3.69,5.99,3.63,2.50
145,4.99,1,0,4.75,3.24,5.39,4.59,2.00
34,5.70,0,0,4.75,3.71,5.00,4.36,2.50
134,4.99,1,1,4.75,3.25,5.39,4.58,2.00
83,5.71,0,0,4.75,3.74,5.00,4.58,2.00
58,5.89,0,0,4.75,3.66,5.00,4.00,2.96
58,5.89,0,0,4.75,3.68,5.84,3.33,2.96
70,5.65,0,0,4.75,3.66,4.44,4.75,3.29
74,5.71,0,0,4.75,3.62,4.44,4.77,2.50
20,6.29,0,0,3.38,2.87,5.00,4.56,2.50
21,5.89,0,0,3.38,4.38,4.99,5.29,3.49
54,5.00,0,0,3.38,4.01,5.50,5.04,2.01
26,5.89,0,0,4.75,4.34,5.99,4.15,3.49
33,5.89,0,0,4.75,4.39,5.99,5.23,3.49
118,5.06,0,0,4.75,3.09,5.00,4.99,2.51
735,4.56,1,1,4.75,3.71,5.99,4.56,3.29
45,6.29,0,0,3.38,3.46,5.00,4.46,2.00
20,5.79,0,0,4.75,3.76,5.17,5.11,3.40
48,5.79,0,0,4.75,3.12,5.33,5.43,2.50
11,5.00,0,0,4.75,4.07,5.99,3.97,3.49
54,5.79,0,0,4.75,3.21,5.99,4.11,3.39
44,5.79,0,0,4.75,3.32,5.99,4.15,3.39
32,6.29,0,0,3.38,3.63,5.00,5.08,2.00
196,5.05,0,0,4.75,3.38,4.80,4.95,2.50
35,5.69,0,0,3.38,4.14,5.98,5.01,3.29
287,4.63,1,1,3.38,3.11,5.68,3.48,2.09
116,2.50,0,0,4.75,2.13,5.99,2.67,3.29
196,5.00,0,0,4.75,2.59,5.99,3.65,3.29
116,5.79,0,0,4.75,3.75,5.00,5.15,2.83
59,5.79,0,0,4.75,3.71,3.09,5.15,3.49
54,5.79,0,0,4.75,3.45,3.09,5.19,3.49
294,4.50,1,1,3.38,3.33,5.09,3.60,3.09
31,6.19,0,0,4.76,4.09,6.39,4.52,2.01
134,5.01,0,0,4.76,3.25,5.00,5.14,2.50
46,6.20,0,0,3.37,4.49,6.29,4.28,3.69
53,6.29,0,0,4.76,3.76,6.10,3.71,3.79
56,5.89,0,0,3.37,4.27,4.99,5.19,3.49
85,5.05,0,0,4.76,3.69,5.00,5.00,2.51
35,5.78,0,0,3.37,3.05,5.11,3.14,1.60
59,6.19,0,0,3.37,3.60,6.39,5.13,2.00
21,6.29,0,0,4.76,3.18,5.00,3.99,2.63
116,5.79,0,0,4.76,3.34,5.36,5.09,2.50
183,5.37,0,0,4.76,4.78,6.39,4.60,3.89
30,5.79,0,0,4.76,3.56,5.17,4.18,3.79
669,4.24,1,1,4.76,3.45,5.00,5.04,2.52
23,5.79,0,0,4.76,3.02,5.99,5.19,1.99
45,5.99,0,0,3.37,2.98,5.99,5.07,3.09
65,5.79,0,0,3.37,3.56,5.99,3.50,3.29
35,5.89,0,0,4.76,3.44,5.09,5.16,3.49
23,5.89,0,0,4.76,3.59,5.99,4.35,3.49
46,5.89,0,0,4.76,4.29,5.99,4.15,3.49
63,5.89,0,0,4.76,2.98,5.99,5.16,2.33
202,5.01,0,0,4.76,3.42,5.00,5.16,2.52
68,5.78,0,0,3.37,3.88,5.00,4.75,2.00
177,5.68,0,0,3.37,4.01,5.00,4.85,2.00
57,5.79,0,0,4.76,4.00,5.99,4.31,2.90
39,5.79,0,0,4.76,3.58,5.00,5.14,3.29
15,4.99,0,0,4.76,3.24,5.74,3.40,2.96
49,6.26,0,0,4.76,4.78,6.39,5.49,2.50
46,6.24,0,0,4.76,4.75,6.39,5.49,2.50
32,6.12,0,0,3.37,2.90,5.00,4.29,3.14
155,4.87,1,0,3.37,3.39,5.39,4.83,3.09
57,5.89,0,0,3.37,3.96,4.59,5.25,3.49
180,4.50,1,1,3.37,3.10,5.10,3.47,3.09
23,6.29,0,0,4.76,3.64,5.00,4.04,2.53
26,6.29,0,0,4.76,3.60,5.00,4.25,2.08
31,6.29,0,0,4.76,3.88,5.87,3.70,3.79
66,6.29,0,0,4.76,3.61,5.00,3.91,2.53
37,6.29,0,0,4.76,3.74,6.02,3.67,3.79
34,6.39,0,0,3.37,3.29,5.91,4.48,3.69
236,5.05,1,0,3.37,3.89,5.00,3.50,2.50
19,6.29,0,0,3.37,2.90,5.00,4.81,2.50
99,5.19,0,0,3.37,3.79,5.00,4.47,3.36
3,5.79,0,0,4.77,3.66,4.99,3.00,3.39
43,5.79,0,0,4.77,3.54,5.99,4.20,3.39
52,5.79,0,0,4.77,3.09,5.99,5.05,3.29
75,5.79,0,0,4.77,3.78,5.99,4.00,3.29
25,5.79,0,0,3.36,3.30,3.09,3.99,3.49
31,5.16,1,0,3.36,4.00,5.00,3.39,2.43
88,5.02,0,0,3.36,4.17,5.02,3.54,2.00
16,5.89,0,0,4.77,4.25,5.99,4.87,3.49
36,5.89,0,0,4.77,3.56,5.99,5.29,3.49
33,5.89,0,0,4.77,2.92,5.99,5.23,2.30
51,5.89,0,0,4.77,4.39,5.99,5.08,3.49
76,5.38,1,0,4.77,3.38,5.99,4.79,3.49
16,5.89,0,0,4.77,4.23,5.99,5.09,3.49
10,5.89,0,0,3.36,4.26,4.99,5.09,3.49
15,6.39,0,0,3.36,4.23,6.59,4.18,2.03
73,6.19,0,0,3.36,3.84,6.39,3.90,2.50
76,5.38,0,1,3.36,3.97,5.00,4.77,1.96
11,6.29,0,0,4.77,2.59,5.00,4.53,2.50
235,5.00,1,0,4.77,2.54,2.75,4.92,2.00
36,5.79,0,0,4.77,2.43,2.78,4.87,2.57
10,5.79,0,0,4.77,3.31,4.24,4.39,2.72
57,5.79,0,0,4.77,3.59,5.14,5.12,3.34
93,5.20,1,0,4.77,3.59,5.00,3.95,3.47
104,5.79,0,0,4.77,3.53,5.71,3.94,3.32
39,5.79,0,0,3.36,3.43,5.00,4.34,2.00
41,6.20,0,0,3.36,4.22,6.39,5.14,3.89
31,6.22,0,0,3.36,4.22,6.39,5.14,3.89
51,6.29,0,0,3.36,3.82,5.05,4.92,2.00
29,6.29,0,0,4.77,3.10,5.03,4.28,2.61
52,5.79,0,0,3.36,4.09,5.99,4.33,2.00
109,5.89,0,0,3.36,3.45,5.82,3.98,3.29
45,5.89,0,0,3.36,3.37,5.99,5.13,3.29
69,2.50,0,0,3.36,2.37,5.99,3.29,2.50
37,5.99,0,0,4.77,3.43,5.39,4.32,3.49
39,6.39,0,0,3.36,4.65,6.59,5.79,3.79
58,5.79,0,0,3.36,3.71,5.99,5.25,2.83
94,5.32,1,1,4.77,4.29,6.19,5.59,3.00
50,5.85,0,0,3.36,3.66,6.49,3.88,2.50
11,5.89,0,0,3.36,4.30,5.99,5.35,3.49
10,5.69,0,0,3.36,4.18,5.98,5.03,3.29
32,5.79,0,0,4.78,2.13,2.75,3.01,3.29
284,4.69,1,1,3.35,3.11,5.39,4.79,2.94
70,5.89,0,0,4.78,3.66,5.55,4.43,2.00
34,5.00,1,0,4.78,3.56,5.00,3.72,3.56
34,5.79,0,0,4.78,3.48,3.09,5.13,3.49
17,6.22,0,0,4.78,3.97,6.29,4.98,3.69
191,5.00,0,1,3.35,3.49,5.00,4.22,3.79
53,6.19,0,0,3.35,3.83,6.39,3.99,2.53
15,5.89,0,0,4.78,3.81,5.99,3.00,3.49
10,5.89,0,0,4.78,3.41,5.99,3.00,3.49
45,5.79,1,0,4.78,3.94,5.99,5.25,3.39
279,4.69,0,1,4.78,4.17,5.99,5.09,3.39
61,5.79,0,0,4.78,3.39,5.49,4.18,3.39
103,5.79,0,0,4.78,3.30,5.99,4.30,3.39
500,4.10,1,1,4.78,4.16,5.99,5.19,3.39
257,5.79,1,1,4.78,4.32,5.99,4.30,3.39
145,5.24,1,0,4.78,3.36,5.75,5.29,3.29
35,5.79,0,1,4.78,4.20,5.99,5.19,3.39
84,5.21,0,0,3.35,2.96,5.78,4.99,3.32
34,6.29,0,0,4.78,3.90,6.11,3.70,3.79
30,6.19,0,0,3.35,3.91,6.16,3.67,3.69
48,5.56,1,0,3.35,3.71,5.71,5.09,3.08
49,5.04,0,0,4.78,2.51,5.00,5.08,2.50
38,5.79,0,0,3.35,2.66,5.50,3.89,0.82
49,5.79,0,0,3.35,3.96,5.99,4.99,2.91
271,5.28,0,1,3.35,3.65,5.86,3.33,3.19
210,5.04,0,0,3.35,3.99,5.00,4.66,3.79
17,5.89,0,0,4.78,4.13,4.50,4.07,2.05
34,5.79,1,0,4.78,3.98,5.99,5.13,1.99
31,5.89,0,0,4.78,3.51,5.50,4.33,3.49
69,5.00,1,0,4.78,3.14,5.99,4.24,2.50
46,5.89,0,0,4.78,3.82,5.99,4.62,2.21
112,5.79,0,0,3.35,3.84,5.14,4.11,3.29
23,5.89,0,0,4.78,3.56,5.99,5.05,2.62
90,5.01,1,0,3.35,3.47,5.00,5.18,3.29
28,5.77,0,0,3.35,3.25,5.00,4.23,2.00
28,6.19,0,0,3.35,4.18,5.25,4.57,2.50
35,5.79,0,0,4.79,3.57,5.00,4.87,2.50
145,5.00,1,1,3.34,3.93,5.00,5.36,3.69
29,5.79,0,0,3.34,3.72,5.72,4.31,2.00
69,5.50,0,0,3.34,3.25,5.00,3.50,2.50
34,6.29,0,0,3.34,3.08,5.00,5.07,2.50
54,5.89,0,0,3.34,4.29,5.99,5.21,3.49
18,5.89,0,0,3.34,4.43,5.99,5.25,3.49
42,6.29,0,0,3.34,3.09,5.00,4.66,2.05
64,6.29,0,0,3.34,2.95,5.00,4.33,2.50
73,5.99,0,1,4.79,4.24,6.09,3.83,3.49
21,5.99,0,0,4.79,4.06,5.57,3.00,3.49
93,5.00,1,0,4.79,3.83,5.85,4.00,3.49
86,5.59,0,0,4.79,3.83,5.85,4.00,3.49
16,5.99,0,0,4.79,3.67,5.99,3.95,2.00
8,5.99,0,0,4.79,3.83,5.81,4.89,2.00
8,5.99,0,0,4.79,2.64,5.81,4.89,2.00
26,5.99,0,0,4.79,3.78,5.50,3.33,3.49
480,4.98,1,1,4.79,4.29,6.09,4.97,3.49
14,5.99,0,0,4.79,3.70,5.00,4.89,2.40
20,5.99,0,0,4.79,3.04,5.99,4.00,3.00
9,5.99,0,0,4.79,3.42,5.99,4.89,3.49
13,5.99,0,0,4.79,3.97,4.74,3.00,2.75
21,5.99,0,0,4.79,3.72,5.50,3.33,3.49
6,5.99,0,0,4.79,3.73,5.68,4.89,2.00
34,5.00,0,0,4.79,3.72,5.99,2.96,2.90
33,5.99,0,0,4.79,4.42,6.09,4.79,2.00
11,5.99,0,0,4.79,3.73,5.00,4.89,2.70
34,5.99,0,0,4.79,3.94,6.09,5.07,3.49
43,5.99,0,0,4.79,3.78,6.09,4.79,3.49
23,5.99,0,0,4.79,3.79,5.62,3.95,1.98
14,5.99,0,0,4.79,3.31,5.00,4.89,3.00
14,5.99,0,0,4.79,3.70,5.00,4.89,3.00
38,5.00,0,0,4.79,3.17,5.50,4.42,2.75
38,5.00,1,0,4.79,3.74,5.50,4.42,2.75
9,5.99,0,0,4.79,2.90,5.57,4.89,2.79
67,5.99,0,0,4.79,3.49,6.09,4.79,3.49
66,2.50,0,0,4.79,2.20,2.75,4.17,2.00
14,5.89,0,0,4.79,4.02,5.99,4.15,2.50
145,4.93,1,1,4.79,4.28,6.09,4.79,3.49
149,2.50,0,0,4.79,2.46,5.99,2.00,2.37
28,5.89,0,0,4.79,3.97,5.00,4.43,2.50
53,5.99,0,0,4.79,4.26,6.09,2.50,3.27
85,5.50,0,1,4.79,3.14,5.49,3.88,3.49
26,5.99,0,0,4.79,3.52,5.99,4.89,2.50
23,5.89,0,0,4.79,4.13,5.50,4.13,3.49
23,5.89,0,0,4.79,4.14,5.83,4.13,2.70
23,5.89,0,0,4.79,4.14,5.83,4.43,3.09
93,5.00,0,1,4.79,4.46,6.09,4.00,3.49
26,5.79,0,0,4.79,2.27,2.51,3.49,3.29
40,5.89,0,0,4.79,3.92,5.00,5.00,3.49
60,5.89,0,0,4.79,3.35,4.99,5.02,3.49
94,5.79,0,1,4.79,4.06,5.52,4.15,3.39
93,2.53,0,0,4.79,2.28,5.99,4.89,2.00
30,5.79,0,0,4.79,2.14,5.99,4.87,3.29
115,4.50,1,0,4.79,4.27,6.09,4.45,1.99
162,2.50,0,0,4.79,2.13,2.78,4.97,2.25
38,5.89,0,0,4.79,4.15,5.99,5.19,3.49
50,5.89,0,0,4.79,3.93,5.99,4.01,3.49
41,5.89,0,0,4.79,3.25,5.99,5.29,2.00
65,5.89,0,0,4.79,3.54,5.99,5.29,1.91
73,6.00,0,1,3.34,4.55,6.19,5.10,3.69
94,6.09,0,0,4.79,4.11,6.19,3.57,2.00
42,6.29,0,0,4.79,3.77,5.92,3.62,3.79
31,6.29,0,0,4.79,3.89,5.97,3.63,3.79
56,6.29,0,0,4.79,3.89,5.89,3.67,3.79
43,6.29,0,0,4.79,3.89,5.37,3.67,3.79
31,6.09,0,0,3.34,3.78,6.19,3.94,2.52
28,5.69,0,0,3.34,4.05,5.98,4.99,3.29
73,6.19,0,0,3.34,3.85,6.39,4.20,2.52
76,4.91,1,0,3.33,3.45,4.89,4.13,3.09
45,3.30,0,0,2.03,2.10,2.54,1.67,2.50
69,5.79,1,0,4.80,3.98,5.99,5.02,2.22
50,5.79,0,0,4.80,3.36,4.99,3.71,3.39
59,5.79,0,0,4.80,4.31,5.99,5.25,3.39
36,5.79,0,0,4.80,4.27,5.99,5.06,2.86
276,5.25,1,0,4.80,4.78,6.49,5.89,3.89
111,5.07,0,0,3.33,3.13,5.99,4.19,3.59
26,5.89,0,0,4.80,3.66,5.99,4.89,2.83
45,5.89,0,0,4.80,4.38,5.99,5.29,3.49
61,5.89,0,0,4.80,3.73,5.99,5.23,3.49
31,6.29,0,0,4.80,3.11,5.05,4.11,2.50
51,5.79,0,0,4.80,3.17,5.99,4.18,3.49
23,5.89,0,0,4.80,3.35,4.99,5.25,3.49
33,6.19,0,0,3.33,4.10,6.39,4.15,2.51
7,6.29,0,0,4.80,3.13,5.02,4.47,2.50
195,2.50,0,1,3.33,3.12,5.69,4.48,3.00
33,5.00,0,0,3.33,3.20,5.99,3.43,2.25
29,5.00,0,0,3.33,3.22,5.99,3.62,2.25
26,5.77,0,0,3.33,3.33,5.00,3.62,2.50
91,5.04,0,0,3.33,4.03,5.27,5.05,3.69
44,5.17,0,0,3.33,3.38,5.00,3.92,2.50
16,6.39,0,0,3.33,3.23,5.02,5.35,3.69
70,5.88,0,1,3.33,4.20,6.09,5.02,3.08
12,6.39,0,0,3.33,2.70,4.89,4.48,3.69
36,6.33,1,0,3.33,3.84,6.49,5.66,3.89
12,5.79,0,0,3.33,4.22,5.99,4.79,3.39
8,5.99,0,0,3.33,3.72,5.33,4.00,3.00
7,5.99,0,0,3.33,3.73,5.99,4.89,2.70
8,5.99,0,0,3.33,3.73,5.71,4.89,3.49
31,5.99,0,0,3.33,3.59,5.99,5.39,3.00
18,5.99,0,0,3.33,3.65,5.99,5.33,3.59
29,6.49,1,0,3.33,3.62,6.79,5.66,3.95
13,6.39,0,0,3.33,3.54,6.59,3.73,3.69
45,5.00,0,0,3.33,3.34,5.69,4.85,3.29
71,6.35,1,0,3.33,3.84,6.49,5.10,3.89
14,5.99,0,0,3.33,3.62,5.99,4.89,3.49
12,5.99,0,0,3.33,3.83,5.99,4.89,2.50
73,6.34,1,0,3.33,3.91,6.49,5.74,3.89
24,5.79,0,0,3.33,3.94,5.14,4.11,3.29
24,5.99,0,0,3.33,3.92,5.75,3.50,2.75
5,6.29,0,0,3.33,2.94,6.24,4.33,2.99
63,5.79,0,0,3.33,3.97,5.14,4.11,3.29
26,5.79,0,0,3.33,4.19,5.99,3.71,3.19
74,5.79,0,0,3.33,4.05,5.14,4.25,2.50
95,6.09,1,0,3.33,4.19,6.49,5.21,3.89
24,6.45,0,0,3.33,4.79,6.69,5.66,3.92
43,5.95,0,0,3.33,3.88,5.25,4.11,3.29
45,6.29,0,0,3.33,3.08,5.00,5.07,2.50
69,6.36,1,0,3.33,3.60,6.49,5.74,3.89
43,5.00,0,0,3.33,4.02,5.50,5.25,2.00
22,6.28,0,0,3.33,4.28,6.39,6.10,3.89
29,5.97,0,0,3.33,3.96,5.25,3.93,3.29
42,5.99,0,1,3.33,3.37,5.99,5.21,3.00
144,5.01,1,0,3.33,3.70,5.99,5.09,2.50
80,5.79,0,0,3.33,3.90,5.00,5.09,2.50
32,5.89,0,0,3.33,4.32,6.09,4.89,3.39
128,4.61,1,1,4.80,4.15,5.99,5.06,3.39
29,5.89,0,0,4.80,4.12,5.82,3.80,2.50
113,5.04,1,0,3.33,2.93,5.78,4.46,2.00
166,5.18,0,0,3.33,3.90,5.99,3.50,2.50
53,6.29,0,0,4.80,3.27,5.67,3.75,3.79
266,4.99,1,1,4.81,3.67,6.23,4.15,3.49
